user_id,age,gender,device,region,time_of_day,session_count,avg_purchase,reward_arm_0,reward_arm_1,reward_arm_2,reward_arm_3,reward_arm_4
7080,23,M,desktop,guneydogu_anadolu,evening,10,259.13,0,1,1,0,0
7081,61,M,desktop,akdeniz,evening,13,39.68,0,1,0,1,0
7082,25,M,tablet,karadeniz,night,6,50.54,0,1,0,0,0
7083,41,M,mobile,akdeniz,night,13,46.07,0,0,0,0,0
7084,39,F,desktop,akdeniz,morning,15,86.91,0,0,0,1,0
7085,36,M,desktop,akdeniz,afternoon,12,149.36,0,0,0,0,0
7086,54,F,tablet,akdeniz,night,12,36.83,1,0,0,0,0
7087,35,F,desktop,ege,afternoon,14,38.14,0,0,0,0,0
7088,48,M,desktop,ic_anadolu,morning,7,122.75,0,0,0,1,0
7089,54,M,tablet,marmara,morning,12,168.49,1,0,0,1,0
7090,47,F,mobile,ic_anadolu,evening,13,50.44,0,0,1,0,0
7091,59,M,desktop,ic_anadolu,evening,14,108.77,1,1,0,0,0
7092,50,F,mobile,dogu_anadolu,morning,6,336.57,0,1,0,0,0
7093,27,F,tablet,ege,evening,13,66.53,0,0,1,1,1
7094,54,F,tablet,dogu_anadolu,night,8,78.78,0,0,0,0,0
7095,29,M,desktop,guneydogu_anadolu,morning,8,136.2,0,1,0,0,0
7096,47,M,desktop,ic_anadolu,morning,11,132.92,1,0,0,0,0
7097,44,M,desktop,karadeniz,evening,7,237.29,0,0,0,0,0
7098,56,F,mobile,ege,night,4,137.96,0,1,0,0,0
7099,26,F,mobile,guneydogu_anadolu,morning,15,111.99,0,0,1,0,0
7100,38,M,desktop,ic_anadolu,evening,3,83.53,0,0,0,0,0
7101,29,F,mobile,ege,evening,4,259.75,0,0,1,0,1
7102,46,F,mobile,ege,morning,13,44.16,0,0,0,0,0
7103,50,M,mobile,ic_anadolu,evening,13,198.21,0,0,1,0,1
7104,60,M,tablet,marmara,afternoon,7,37.51,1,0,0,0,0
7105,70,F,mobile,karadeniz,evening,15,101.49,0,1,0,0,1
7106,32,F,desktop,marmara,afternoon,6,157.91,0,0,0,0,0
7107,19,F,mobile,ic_anadolu,evening,12,72.95,0,0,0,0,0
7108,69,M,mobile,ic_anadolu,morning,7,36.07,0,1,0,0,0
7109,56,M,desktop,dogu_anadolu,afternoon,2,138.57,0,1,0,0,0
7110,70,M,mobile,ic_anadolu,afternoon,6,85.22,1,0,0,0,0
7111,61,F,desktop,karadeniz,morning,1,57.2,1,0,0,0,0
7112,35,F,desktop,dogu_anadolu,evening,2,201.84,0,0,0,0,0
7113,20,M,desktop,ic_anadolu,morning,7,275.37,1,0,0,1,0
7114,24,M,tablet,karadeniz,afternoon,5,65.41,0,0,1,1,0
7115,60,M,mobile,marmara,evening,12,142.23,0,0,0,0,0
7116,35,F,desktop,karadeniz,evening,3,57.79,0,0,1,0,0
7117,61,M,tablet,marmara,afternoon,2,55.87,0,0,0,0,0
7118,55,M,mobile,guneydogu_anadolu,evening,3,63.35,0,0,1,0,0
7119,54,M,mobile,ege,afternoon,4,52.09,0,0,0,0,0
7120,50,M,desktop,marmara,morning,10,98.01,1,1,0,0,0
7121,61,F,desktop,marmara,afternoon,10,233.11,0,1,0,1,0
7122,48,F,mobile,marmara,evening,7,110.88,0,0,0,0,1
7123,28,F,mobile,ege,evening,10,305.4,0,0,0,0,0
7124,21,M,mobile,akdeniz,afternoon,10,231.04,0,0,0,0,0
7125,35,M,mobile,dogu_anadolu,morning,3,62.71,0,1,0,0,0
7126,21,M,mobile,ege,evening,13,31.44,0,0,1,0,0
7127,66,F,desktop,marmara,afternoon,3,201.42,1,0,0,0,0
7128,51,M,mobile,ic_anadolu,morning,5,43.19,0,0,0,1,0
7129,46,M,desktop,marmara,night,7,110.85,0,0,0,0,1
7130,41,F,desktop,dogu_anadolu,afternoon,14,175.3,0,0,0,0,0
7131,39,M,desktop,ege,afternoon,6,148.46,1,1,1,0,0
7132,19,F,mobile,ic_anadolu,night,15,116.67,0,0,0,0,0
7133,61,F,tablet,marmara,morning,6,161.3,1,0,1,0,0
7134,23,F,desktop,marmara,evening,10,96.96,0,0,0,0,0
7135,59,M,desktop,karadeniz,evening,7,215.03,1,0,0,0,0
7136,42,M,desktop,ege,morning,1,182.31,0,0,0,0,0
7137,38,F,tablet,guneydogu_anadolu,evening,8,136.42,0,0,0,1,0
7138,33,M,mobile,akdeniz,evening,11,211.9,0,1,1,1,0
7139,48,M,tablet,karadeniz,afternoon,2,384.65,0,0,0,1,0
7140,31,M,tablet,guneydogu_anadolu,morning,1,177.75,0,1,0,0,0
7141,56,F,desktop,marmara,night,4,246.5,0,0,1,0,0
7142,45,M,desktop,karadeniz,evening,11,142.3,1,0,0,0,0
7143,49,M,mobile,marmara,afternoon,4,177.17,0,0,0,0,0
7144,45,F,desktop,ic_anadolu,night,6,77.58,1,0,0,1,0
7145,68,F,desktop,ic_anadolu,afternoon,3,147.29,1,0,0,0,0
7146,66,M,desktop,akdeniz,afternoon,9,155.48,0,0,0,0,0
7147,26,F,mobile,marmara,evening,8,294.37,0,0,1,1,0
7148,62,M,mobile,ic_anadolu,afternoon,13,206.48,1,0,0,0,0
7149,39,F,desktop,dogu_anadolu,evening,7,268.9,0,1,1,0,0
7150,49,M,mobile,guneydogu_anadolu,morning,13,38.17,0,0,0,0,0
7151,22,F,desktop,ic_anadolu,evening,7,85.89,0,0,0,0,0
7152,40,F,mobile,marmara,afternoon,8,15.89,0,1,0,0,1
7153,22,F,mobile,dogu_anadolu,morning,5,130.5,1,0,0,0,0
7154,59,M,desktop,dogu_anadolu,morning,8,291.3,0,1,0,1,0
7155,70,M,mobile,ege,afternoon,4,55.6,0,1,1,0,0
7156,49,F,mobile,marmara,evening,6,108.21,0,0,1,0,0
7157,27,F,desktop,dogu_anadolu,evening,3,229.09,1,0,0,0,0
7158,56,M,desktop,dogu_anadolu,evening,3,64.55,0,0,0,0,0
7159,32,F,tablet,marmara,afternoon,2,242.14,0,1,0,1,0
7160,24,M,desktop,guneydogu_anadolu,evening,14,201.16,1,0,1,0,0
7161,46,F,mobile,akdeniz,morning,5,92.01,0,1,0,1,1
7162,64,M,mobile,guneydogu_anadolu,afternoon,12,66.89,0,0,1,0,1
7163,20,M,desktop,ege,morning,2,33.41,0,0,0,0,0
7164,36,M,desktop,akdeniz,night,10,211.34,0,0,0,0,0
7165,27,M,tablet,marmara,afternoon,4,100.66,0,0,1,1,0
7166,45,F,desktop,dogu_anadolu,afternoon,10,45.16,0,1,0,1,0
7167,46,F,mobile,ege,afternoon,13,138.25,0,0,0,0,0
7168,32,M,mobile,karadeniz,afternoon,3,22.87,1,1,1,0,0
7169,52,M,mobile,marmara,evening,2,123.98,1,0,1,0,0
7170,23,M,tablet,karadeniz,afternoon,11,261.65,0,1,1,0,0
7171,29,M,mobile,akdeniz,afternoon,1,37.06,0,0,0,0,0
7172,64,M,mobile,marmara,night,4,54.86,0,0,0,0,0
7173,55,F,tablet,marmara,night,4,151.08,0,0,0,0,0
7174,30,F,tablet,marmara,morning,1,166.22,1,0,1,0,0
7175,46,F,tablet,karadeniz,evening,6,134.79,0,0,0,0,0
7176,36,F,mobile,akdeniz,afternoon,2,194.29,0,0,1,0,0
7177,20,M,desktop,marmara,evening,3,47.13,0,0,0,0,0
7178,25,F,mobile,marmara,evening,4,49.04,0,0,0,0,1
7179,25,F,desktop,akdeniz,afternoon,2,147.06,0,0,1,0,0
7180,37,F,desktop,marmara,night,4,44.34,0,0,1,0,0
7181,64,F,desktop,ege,afternoon,9,154.37,0,0,0,0,0
7182,21,F,tablet,ic_anadolu,evening,3,134.99,0,0,1,0,0
7183,68,M,desktop,akdeniz,evening,12,209.62,1,0,0,0,0
7184,38,F,mobile,ic_anadolu,morning,7,103.85,0,1,1,0,0
7185,20,M,mobile,ege,afternoon,12,28.59,1,0,0,0,0
7186,62,M,desktop,marmara,morning,11,352.7,1,1,0,1,0
7187,25,M,mobile,karadeniz,evening,12,78.75,0,0,0,0,1
7188,40,F,mobile,dogu_anadolu,evening,4,202.43,0,0,1,0,0
7189,33,F,tablet,akdeniz,morning,10,136.04,0,0,0,0,0
7190,30,F,desktop,ege,morning,5,146.65,0,0,0,0,0
7191,20,F,desktop,akdeniz,afternoon,9,112.22,0,0,0,0,0
7192,65,M,mobile,dogu_anadolu,evening,4,137.86,0,0,0,0,0
7193,26,M,desktop,ic_anadolu,evening,8,77.1,0,0,0,0,0
7194,31,M,desktop,dogu_anadolu,afternoon,6,112.54,1,0,0,0,0
7195,30,F,desktop,ege,afternoon,14,319.09,1,0,1,0,1
7196,70,M,mobile,ic_anadolu,afternoon,15,391.74,0,0,0,0,1
7197,24,F,desktop,ic_anadolu,morning,12,236.75,0,0,0,0,0
7198,32,M,mobile,akdeniz,morning,8,157.12,0,0,1,1,0
7199,24,M,tablet,akdeniz,morning,2,79.88,0,0,1,0,0
7200,55,F,mobile,akdeniz,evening,10,202.95,0,0,1,0,1
7201,51,F,desktop,karadeniz,morning,14,78.19,0,1,0,1,0
7202,58,M,mobile,dogu_anadolu,afternoon,2,127.31,1,0,0,1,1
7203,39,F,desktop,marmara,evening,3,148.05,0,0,0,0,1
7204,41,F,desktop,akdeniz,evening,4,64.49,1,0,1,0,0
7205,66,F,desktop,dogu_anadolu,afternoon,6,321.25,1,0,0,0,0
7206,54,F,desktop,marmara,morning,11,182.06,1,0,0,0,0
7207,61,M,mobile,ege,night,6,121.06,0,0,0,0,1
7208,18,M,tablet,marmara,morning,13,216.8,0,1,1,0,0
7209,27,M,tablet,marmara,afternoon,11,157.55,0,0,0,0,0
7210,60,F,desktop,dogu_anadolu,night,15,74.75,0,1,0,0,0
7211,33,M,mobile,ege,evening,2,245.28,0,0,0,0,1
7212,63,M,desktop,ic_anadolu,evening,3,257.36,0,1,0,0,0
7213,25,F,mobile,marmara,afternoon,5,45.7,0,0,0,0,0
7214,66,F,desktop,marmara,morning,6,92.51,1,0,0,1,0
7215,42,M,tablet,dogu_anadolu,afternoon,15,252.85,0,0,1,0,0
7216,67,F,tablet,akdeniz,afternoon,5,159.44,1,0,0,0,0
7217,29,F,desktop,marmara,morning,14,122.01,0,1,0,0,0
7218,42,F,mobile,guneydogu_anadolu,morning,7,147.58,0,0,0,0,1
7219,34,F,mobile,akdeniz,afternoon,15,123.55,0,0,0,1,1
7220,43,F,mobile,akdeniz,evening,12,139.95,0,0,0,0,0
7221,63,F,mobile,ic_anadolu,night,4,75.29,1,1,1,0,1
7222,65,M,mobile,marmara,evening,13,34.46,0,1,0,0,0
7223,31,F,tablet,akdeniz,evening,13,124.65,0,1,1,0,0
7224,58,M,mobile,ic_anadolu,afternoon,4,48.14,0,1,0,0,0
7225,53,F,mobile,marmara,morning,9,263.38,0,0,1,1,0
7226,40,M,mobile,ic_anadolu,afternoon,7,86.9,0,0,0,0,0
7227,60,M,tablet,ege,afternoon,13,209.03,1,0,0,0,0
7228,23,M,desktop,ic_anadolu,evening,13,126.46,0,1,0,0,0
7229,64,M,desktop,marmara,night,12,265.77,0,0,0,0,0
7230,22,M,mobile,dogu_anadolu,evening,10,130.71,0,1,1,0,0
7231,60,M,tablet,dogu_anadolu,morning,4,177.18,0,0,0,0,0
7232,42,F,desktop,marmara,evening,11,64.09,0,1,0,0,0
7233,35,F,mobile,guneydogu_anadolu,afternoon,15,207.11,0,1,0,0,0
7234,30,M,desktop,akdeniz,morning,3,352.14,0,0,0,0,0
7235,60,F,mobile,ic_anadolu,afternoon,1,127.83,1,0,0,0,0
7236,31,M,tablet,karadeniz,afternoon,9,69.64,1,0,0,1,0
7237,45,M,mobile,marmara,evening,9,46.71,1,0,0,0,0
7238,35,F,mobile,marmara,afternoon,4,71.6,1,0,0,0,0
7239,45,M,tablet,marmara,morning,4,37.08,1,0,0,1,0
7240,68,F,desktop,akdeniz,morning,13,151.99,1,0,0,0,0
7241,44,F,tablet,ege,morning,4,240.61,0,0,0,0,0
7242,49,M,desktop,akdeniz,night,12,156.43,0,0,0,0,0
7243,64,F,mobile,marmara,night,2,36.65,0,0,0,0,0
7244,26,M,mobile,ic_anadolu,night,12,33.45,0,1,1,0,1
7245,57,M,mobile,marmara,afternoon,2,113.97,1,0,1,0,0
7246,49,F,tablet,ege,morning,14,143.25,0,0,1,1,0
7247,37,M,tablet,marmara,night,13,178.19,0,0,0,0,1
7248,45,M,mobile,ic_anadolu,night,9,153.13,0,0,0,0,1
7249,50,F,desktop,dogu_anadolu,morning,6,80.17,1,0,0,0,0
7250,21,F,desktop,marmara,evening,1,103.23,0,0,1,1,0
7251,63,M,mobile,karadeniz,afternoon,7,28.04,0,0,1,0,0
7252,51,M,tablet,dogu_anadolu,night,11,76.86,1,0,0,0,0
7253,65,F,mobile,guneydogu_anadolu,morning,15,251.84,0,0,0,0,0
7254,20,F,tablet,akdeniz,night,7,117.08,0,0,0,0,0
7255,43,M,tablet,ege,morning,6,130.56,1,0,1,1,0
7256,25,M,mobile,ege,afternoon,13,126.94,0,0,0,0,0
7257,23,F,tablet,ege,afternoon,14,122.83,1,0,1,0,0
7258,33,M,tablet,ic_anadolu,afternoon,11,112.58,1,1,0,1,0
7259,41,F,mobile,akdeniz,afternoon,8,110.8,0,1,1,0,0
7260,65,M,mobile,ic_anadolu,evening,12,125.6,0,0,0,0,1
7261,56,F,mobile,marmara,morning,14,26.58,1,0,0,0,0
7262,47,F,desktop,marmara,evening,5,273.19,0,0,0,0,0
7263,62,F,mobile,guneydogu_anadolu,morning,2,115.38,1,0,0,0,0
7264,30,M,desktop,guneydogu_anadolu,morning,4,25.44,0,0,0,0,0
7265,22,M,desktop,ic_anadolu,evening,11,291.21,0,0,0,0,0
7266,42,M,tablet,marmara,morning,14,58.8,0,1,1,1,0
7267,37,M,mobile,guneydogu_anadolu,night,10,82.64,0,1,1,0,0
7268,35,F,desktop,marmara,evening,13,123.67,0,0,0,0,0
7269,64,M,desktop,ic_anadolu,evening,8,142.15,0,0,0,0,0
7270,35,F,tablet,marmara,morning,12,190.41,0,0,0,1,0
7271,19,M,tablet,ic_anadolu,morning,5,252.04,1,0,0,1,0
7272,27,F,desktop,karadeniz,night,6,113.18,0,0,0,0,0
7273,62,F,tablet,dogu_anadolu,morning,9,42.23,0,1,0,0,0
7274,67,M,desktop,ic_anadolu,evening,10,92.54,1,0,0,1,0
7275,64,M,mobile,dogu_anadolu,morning,12,65.43,1,0,0,1,0
7276,29,M,mobile,akdeniz,afternoon,12,279.18,1,0,1,0,1
7277,64,M,tablet,ic_anadolu,evening,11,87.69,1,0,0,0,0
7278,30,F,tablet,ege,night,11,148.17,0,1,0,0,1
7279,67,M,desktop,marmara,morning,2,237.33,1,1,0,0,0
7280,64,F,mobile,karadeniz,morning,6,76.59,0,1,0,1,0
7281,28,M,desktop,dogu_anadolu,evening,9,158.64,0,0,1,0,0
7282,36,M,mobile,marmara,morning,5,123.01,0,0,1,0,0
7283,52,F,mobile,marmara,morning,7,225.35,0,0,1,0,0
7284,56,F,desktop,marmara,morning,4,112.7,1,0,0,0,0
7285,70,F,mobile,dogu_anadolu,afternoon,4,120.84,0,0,0,1,0
7286,43,F,desktop,marmara,evening,3,349.65,1,0,0,0,0
7287,63,F,mobile,marmara,night,11,42.55,0,0,0,0,0
7288,31,F,mobile,marmara,morning,15,112.78,0,0,0,0,0
7289,62,F,mobile,marmara,morning,3,44.95,0,0,0,0,0
7290,61,M,tablet,ic_anadolu,afternoon,12,295.28,1,0,1,0,0
7291,41,M,desktop,guneydogu_anadolu,morning,11,36.96,1,0,0,0,0
7292,58,F,mobile,ege,afternoon,8,160.46,0,0,1,0,1
7293,18,F,mobile,marmara,evening,7,39.7,0,0,1,0,0
7294,68,F,desktop,dogu_anadolu,morning,2,179.09,1,0,1,0,0
7295,60,M,desktop,dogu_anadolu,evening,1,157.23,0,0,0,0,0
7296,39,M,tablet,ege,night,1,135.49,0,0,1,0,0
7297,40,M,mobile,marmara,evening,6,112.88,0,1,0,0,0
7298,36,M,mobile,guneydogu_anadolu,afternoon,15,313.66,1,0,1,0,0
7299,35,M,mobile,ic_anadolu,afternoon,5,37.38,0,1,1,1,0
7300,29,M,tablet,dogu_anadolu,afternoon,6,268.82,1,0,0,0,0
7301,45,F,desktop,ege,evening,11,63.29,0,0,0,0,0
7302,45,M,tablet,ic_anadolu,night,7,164.71,1,1,1,0,0
7303,50,M,desktop,ic_anadolu,evening,1,108.26,0,1,0,0,0
7304,36,M,mobile,dogu_anadolu,afternoon,11,54.11,0,1,1,0,1
7305,45,M,desktop,guneydogu_anadolu,morning,2,62.81,1,1,0,0,0
7306,69,F,mobile,marmara,night,15,374.28,0,0,0,0,1
7307,66,M,mobile,ic_anadolu,evening,3,162.49,0,0,0,0,0
7308,54,F,mobile,ege,evening,9,36.53,0,0,0,0,0
7309,43,F,desktop,karadeniz,afternoon,4,260.76,0,0,0,0,0
7310,52,F,mobile,karadeniz,afternoon,8,127.49,1,0,0,0,0
7311,51,M,desktop,dogu_anadolu,morning,2,145.95,1,1,0,0,0
7312,52,M,mobile,ege,night,13,171.46,0,0,0,0,0
7313,57,M,tablet,marmara,night,11,60.49,0,1,1,0,0
7314,33,M,mobile,marmara,morning,2,282.43,0,0,0,0,0
7315,55,F,desktop,marmara,evening,13,237.73,0,0,0,0,1
7316,30,M,tablet,ege,morning,15,134.05,1,1,1,0,0
7317,40,M,tablet,guneydogu_anadolu,afternoon,13,175.0,1,1,0,0,1
7318,39,M,mobile,akdeniz,afternoon,3,84.62,0,0,0,1,0
7319,33,F,mobile,akdeniz,afternoon,12,132.77,1,1,1,0,0
7320,45,M,tablet,dogu_anadolu,afternoon,5,248.76,0,0,0,0,0
7321,65,M,mobile,dogu_anadolu,afternoon,13,113.71,0,0,0,0,0
7322,52,M,mobile,akdeniz,evening,10,71.6,0,0,0,1,0
7323,62,M,mobile,marmara,afternoon,15,54.36,0,1,0,0,0
7324,63,M,desktop,marmara,evening,6,188.49,1,0,0,0,0
7325,25,M,tablet,akdeniz,afternoon,14,127.68,0,0,1,0,0
7326,61,M,mobile,karadeniz,evening,9,29.51,1,0,1,0,0
7327,39,M,mobile,ic_anadolu,night,7,162.23,0,0,0,0,1
7328,38,F,desktop,ic_anadolu,morning,9,191.03,1,0,0,1,0
7329,43,M,desktop,dogu_anadolu,afternoon,13,269.69,0,1,0,0,1
7330,57,M,mobile,karadeniz,morning,5,90.3,0,0,0,0,0
7331,38,M,mobile,guneydogu_anadolu,afternoon,11,76.03,0,1,0,0,0
7332,42,F,mobile,dogu_anadolu,morning,14,95.05,0,0,0,0,0
7333,58,F,desktop,marmara,afternoon,1,265.76,0,0,0,0,0
7334,18,F,desktop,marmara,evening,6,47.88,0,1,0,0,1
7335,23,M,mobile,ege,afternoon,5,139.13,0,0,0,0,0
7336,40,M,mobile,ic_anadolu,afternoon,10,237.12,0,0,0,0,1
7337,68,F,desktop,ic_anadolu,morning,6,94.58,1,0,0,1,0
7338,40,F,desktop,marmara,morning,15,90.4,1,0,0,1,0
7339,60,F,tablet,dogu_anadolu,evening,15,258.45,0,0,0,0,0
7340,60,F,desktop,ege,morning,1,47.67,1,0,0,0,0
7341,40,F,tablet,dogu_anadolu,night,6,35.09,1,0,0,0,0
7342,49,F,desktop,akdeniz,evening,3,93.41,0,0,0,1,0
7343,47,F,mobile,marmara,afternoon,3,66.46,0,1,1,1,1
7344,30,F,desktop,marmara,morning,7,58.57,0,0,0,0,0
7345,60,F,mobile,marmara,afternoon,3,148.28,1,0,0,0,1
7346,35,M,desktop,marmara,evening,9,119.07,0,0,0,1,0
7347,40,F,desktop,ic_anadolu,night,9,83.59,0,0,0,1,0
7348,32,F,desktop,marmara,morning,7,113.76,1,0,0,1,1
7349,50,F,mobile,karadeniz,evening,9,226.76,1,0,0,0,0
7350,38,F,tablet,marmara,morning,11,159.56,0,0,0,0,0
7351,56,F,desktop,marmara,afternoon,6,71.14,0,0,0,0,0
7352,40,F,desktop,karadeniz,afternoon,9,78.65,0,0,1,0,0
7353,44,M,mobile,akdeniz,night,10,136.68,0,0,0,1,0
7354,62,M,tablet,ic_anadolu,morning,13,139.1,1,0,0,0,0
7355,61,M,mobile,ege,morning,2,127.53,1,0,1,0,0
7356,35,M,tablet,marmara,evening,14,448.99,0,1,0,0,0
7357,41,F,desktop,ege,evening,5,256.1,1,0,1,0,0
7358,68,M,desktop,akdeniz,evening,11,75.01,0,0,0,0,0
7359,64,F,desktop,marmara,afternoon,15,70.99,0,0,0,1,0
7360,57,M,mobile,akdeniz,night,6,39.93,1,0,0,0,0
7361,68,F,mobile,dogu_anadolu,night,13,59.94,1,0,0,0,0
7362,59,M,desktop,marmara,evening,6,203.36,0,0,0,1,0
7363,24,M,desktop,dogu_anadolu,evening,11,204.97,0,0,0,0,0
7364,67,F,mobile,marmara,evening,5,121.02,0,0,1,0,0
7365,65,M,desktop,karadeniz,morning,13,17.02,1,0,0,1,0
7366,37,F,desktop,karadeniz,morning,4,254.87,1,0,0,0,0
7367,44,M,tablet,marmara,afternoon,5,92.7,0,0,0,1,0
7368,23,M,desktop,guneydogu_anadolu,night,6,51.13,0,1,0,0,0
7369,44,F,desktop,ege,evening,12,87.16,0,0,1,0,0
7370,26,F,mobile,marmara,morning,15,85.01,0,1,1,0,0
7371,70,F,tablet,ic_anadolu,morning,14,187.16,1,0,1,0,0
7372,62,M,mobile,guneydogu_anadolu,evening,10,62.93,1,0,0,0,0
7373,48,F,desktop,dogu_anadolu,evening,12,108.35,0,0,0,0,0
7374,38,M,tablet,marmara,afternoon,13,92.31,0,0,0,0,0
7375,43,M,mobile,akdeniz,afternoon,12,229.59,0,0,1,0,0
7376,57,F,desktop,marmara,morning,1,104.84,0,0,0,0,0
7377,65,M,mobile,akdeniz,night,10,85.24,0,0,1,0,0
7378,62,M,mobile,akdeniz,evening,3,49.22,0,0,1,0,0
7379,30,F,mobile,ege,night,11,114.41,0,0,0,0,0
7380,66,F,tablet,akdeniz,morning,15,82.94,0,0,0,0,0
7381,40,M,mobile,dogu_anadolu,evening,9,124.06,0,1,1,0,1
7382,37,F,tablet,akdeniz,afternoon,4,453.1,1,0,0,0,0
7383,54,F,mobile,karadeniz,afternoon,15,254.62,0,0,0,0,0
7384,70,F,desktop,ege,afternoon,8,77.74,0,0,0,0,0
7385,45,M,mobile,guneydogu_anadolu,night,7,98.34,0,0,0,0,0
7386,34,M,desktop,marmara,evening,5,199.64,0,0,0,0,0
7387,45,M,desktop,ic_anadolu,afternoon,10,184.88,1,1,0,0,0
7388,58,F,mobile,karadeniz,night,11,171.42,0,1,0,0,0
7389,19,M,mobile,karadeniz,afternoon,15,50.73,0,0,0,0,0
7390,42,M,desktop,marmara,evening,5,33.32,0,1,0,1,0
7391,67,F,mobile,ege,evening,5,222.73,1,0,0,0,1
7392,58,F,desktop,ic_anadolu,evening,14,37.24,1,1,0,0,0
7393,23,M,tablet,ege,evening,3,70.61,0,0,1,1,0
7394,28,M,desktop,ic_anadolu,morning,3,40.92,1,0,1,0,0
7395,55,M,mobile,ege,night,15,87.82,0,0,1,0,0
7396,23,M,mobile,ege,morning,3,74.04,0,0,0,1,0
7397,62,M,mobile,marmara,evening,9,60.32,1,0,0,1,0
7398,28,F,desktop,marmara,morning,8,111.09,0,0,1,1,0
7399,31,M,mobile,karadeniz,morning,14,298.39,0,0,1,1,0
7400,19,M,mobile,akdeniz,afternoon,8,198.18,0,0,0,0,0
7401,57,M,mobile,akdeniz,evening,4,94.39,1,0,0,0,1
7402,20,F,mobile,ege,afternoon,14,100.24,0,1,0,0,0
7403,70,M,mobile,marmara,morning,3,129.41,0,0,0,0,0
7404,52,M,desktop,ege,evening,2,134.15,0,0,0,0,1
7405,50,F,desktop,marmara,evening,6,135.54,1,0,0,1,0
7406,41,F,tablet,karadeniz,afternoon,11,149.17,1,1,0,0,0
7407,36,M,mobile,guneydogu_anadolu,evening,4,95.17,0,0,1,0,1
7408,35,F,mobile,dogu_anadolu,morning,7,140.31,1,0,0,1,0
7409,66,M,mobile,akdeniz,afternoon,5,427.01,1,0,1,1,0
7410,69,M,desktop,ic_anadolu,afternoon,13,159.94,0,1,1,0,1
7411,41,F,desktop,guneydogu_anadolu,evening,12,128.61,0,1,0,0,0
7412,62,M,mobile,akdeniz,afternoon,15,136.42,0,0,0,0,0
7413,52,M,tablet,ic_anadolu,afternoon,10,211.87,0,0,0,1,0
7414,18,F,mobile,ic_anadolu,evening,15,110.47,0,0,0,0,0
7415,53,F,desktop,ic_anadolu,evening,10,128.01,0,1,1,0,1
7416,42,M,desktop,ic_anadolu,afternoon,6,176.26,0,0,0,0,0
7417,62,F,desktop,ic_anadolu,afternoon,13,229.01,1,1,0,1,0
7418,66,F,mobile,ic_anadolu,evening,3,27.86,1,0,0,0,0
7419,60,F,tablet,karadeniz,evening,5,50.57,0,0,0,0,0
7420,51,F,mobile,ege,morning,8,107.82,0,0,0,1,0
7421,42,F,tablet,ic_anadolu,afternoon,3,196.41,0,0,0,1,0
7422,33,M,mobile,marmara,evening,11,114.81,0,0,0,0,1
7423,51,M,mobile,dogu_anadolu,evening,15,127.39,0,0,1,1,0
7424,46,F,tablet,marmara,evening,9,51.82,0,0,1,0,1
7425,36,F,mobile,ege,evening,14,198.05,0,0,1,1,0
7426,40,M,tablet,karadeniz,afternoon,7,94.84,0,0,0,0,0
7427,36,F,mobile,ic_anadolu,evening,9,121.15,0,1,1,0,0
7428,42,M,desktop,ege,morning,9,282.08,0,0,0,0,0
7429,33,M,mobile,marmara,morning,1,210.87,0,0,0,0,0
7430,68,M,desktop,guneydogu_anadolu,night,15,101.21,1,0,0,0,1
7431,26,F,desktop,marmara,night,7,165.29,0,1,1,0,0
7432,18,F,desktop,marmara,evening,10,188.41,1,0,1,1,1
7433,59,F,tablet,ic_anadolu,afternoon,3,244.58,1,1,0,1,0
7434,36,F,mobile,ic_anadolu,evening,7,84.18,0,0,1,1,0
7435,50,F,desktop,ic_anadolu,evening,9,74.62,0,0,0,0,0
7436,51,M,desktop,ic_anadolu,afternoon,12,189.46,1,1,0,0,0
7437,33,M,mobile,dogu_anadolu,evening,15,251.34,0,0,1,0,0
7438,61,M,mobile,dogu_anadolu,morning,11,34.07,0,0,1,0,0
7439,57,M,mobile,karadeniz,morning,12,27.77,1,1,1,1,0
7440,35,F,mobile,marmara,evening,9,57.79,0,1,0,0,1
7441,51,M,mobile,akdeniz,night,2,58.84,1,0,1,1,0
7442,42,F,desktop,ic_anadolu,evening,4,170.06,0,0,0,0,0
7443,62,F,mobile,akdeniz,evening,14,81.84,1,0,0,0,0
7444,23,M,desktop,marmara,morning,11,21.09,0,0,0,0,0
7445,38,M,desktop,ic_anadolu,afternoon,5,275.02,0,1,0,0,0
7446,23,M,desktop,dogu_anadolu,morning,13,70.79,0,0,0,0,0
7447,49,F,mobile,ege,evening,12,31.25,0,0,1,0,0
7448,58,F,tablet,ic_anadolu,afternoon,6,101.96,0,0,0,0,0
7449,65,F,mobile,ic_anadolu,afternoon,13,98.13,1,0,0,0,0
7450,60,F,mobile,ege,night,8,109.24,0,0,0,0,0
7451,56,F,mobile,akdeniz,afternoon,11,178.6,0,0,0,0,1
7452,48,M,desktop,marmara,afternoon,4,105.87,0,0,0,1,0
7453,59,M,desktop,akdeniz,morning,4,142.78,1,0,0,0,0
7454,27,F,mobile,karadeniz,morning,7,202.58,0,0,0,0,0
7455,47,M,desktop,karadeniz,afternoon,9,129.37,0,1,0,1,0
7456,69,F,mobile,ege,evening,9,42.01,0,0,1,1,1
7457,35,M,desktop,marmara,afternoon,14,56.08,0,0,0,1,0
7458,41,F,tablet,karadeniz,evening,1,313.06,1,0,0,0,1
7459,69,M,tablet,marmara,afternoon,13,29.77,0,0,0,0,0
