,user_id,age,session_count,avg_purchase,reward_arm_0,reward_arm_1,reward_arm_2,reward_arm_3,reward_arm_4,gender_M,device_mobile,device_tablet,region_dogu_anadolu,region_ege,region_guneydogu_anadolu,region_ic_anadolu,region_karadeniz,region_marmara,time_of_day_evening,time_of_day_morning,time_of_day_night
5892,5893,54,14,119.45,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5893,5894,23,6,228.06,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5894,5895,36,14,97.95,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5895,5896,30,15,351.35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5896,5897,43,3,290.47,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5897,5898,31,2,121.31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5898,5899,48,10,105.95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5899,5900,21,7,145.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5900,5901,56,10,166.72,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5901,5902,25,6,99.23,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
5902,5903,42,15,49.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5903,5904,30,3,321.27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5904,5905,49,15,195.26,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5905,5906,55,3,102.04,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5906,5907,55,7,128.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5907,5908,45,3,164.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5908,5909,70,12,42.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5909,5910,47,10,381.7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
5910,5911,20,5,395.6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5911,5912,45,14,38.98,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5912,5913,20,2,222.87,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5913,5914,62,3,93.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5914,5915,51,14,108.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5915,5916,33,15,100.95,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5916,5917,39,4,63.3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5917,5918,49,13,286.09,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5918,5919,55,1,27.05,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5919,5920,25,4,56.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5920,5921,25,4,149.61,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5921,5922,23,3,100.05,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
5922,5923,31,10,138.47,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5923,5924,49,15,24.6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5924,5925,52,15,192.71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5925,5926,27,9,456.93,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5926,5927,20,3,89.21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5927,5928,29,2,202.72,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5928,5929,66,8,63.08,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
5929,5930,48,9,177.62,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5930,5931,46,6,227.17,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5931,5932,22,15,283.3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5932,5933,69,6,69.51,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
5933,5934,42,1,62.52,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5934,5935,58,3,93.51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5935,5936,48,9,234.78,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
5936,5937,38,8,199.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5937,5938,37,9,147.4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
5938,5939,56,10,147.73,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5939,5940,39,1,186.26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5940,5941,21,8,57.51,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5941,5942,30,8,124.69,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
5942,5943,62,7,61.51,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
5943,5944,59,14,21.69,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
5944,5945,67,6,148.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5945,5946,66,2,63.91,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5946,5947,37,3,30.28,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
5947,5948,69,8,209.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5948,5949,30,7,42.42,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5949,5950,34,4,53.46,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
5950,5951,53,15,101.27,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5951,5952,50,12,26.12,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
5952,5953,18,12,93.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5953,5954,32,8,123.39,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
5954,5955,30,2,59.8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
5955,5956,34,11,42.51,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5956,5957,41,2,210.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5957,5958,25,7,59.21,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
5958,5959,67,3,165.96,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5959,5960,44,6,261.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5960,5961,62,14,139.81,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5961,5962,40,12,183.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5962,5963,63,12,79.62,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
5963,5964,25,15,132.07,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
5964,5965,25,13,169.22,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5965,5966,43,7,139.17,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5966,5967,64,7,154.12,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
5967,5968,30,15,68.72,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5968,5969,56,10,64.28,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
5969,5970,54,4,181.72,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5970,5971,66,4,112.91,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5971,5972,45,3,107.48,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5972,5973,42,7,38.14,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5973,5974,33,11,73.82,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5974,5975,19,1,255.98,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5975,5976,35,5,172.72,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
5976,5977,34,15,199.46,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
5977,5978,47,4,149.02,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5978,5979,56,12,248.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5979,5980,30,2,44.44,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5980,5981,49,9,329.34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5981,5982,67,7,119.34,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5982,5983,46,15,128.45,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5983,5984,63,8,203.02,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5984,5985,47,3,40.32,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5985,5986,35,6,66.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5986,5987,30,15,130.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5987,5988,60,4,192.34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5988,5989,38,12,113.24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5989,5990,47,11,25.22,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
5990,5991,38,3,150.72,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
5991,5992,65,4,100.4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
5992,5993,34,12,53.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5993,5994,57,3,78.57,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5994,5995,36,7,500.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5995,5996,69,9,132.62,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
5996,5997,32,7,206.04,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5997,5998,26,3,244.38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5998,5999,69,1,89.69,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
5999,6000,27,9,46.23,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6000,6001,61,2,182.83,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6001,6002,48,6,66.31,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
6002,6003,70,14,490.72,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
6003,6004,40,5,156.97,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6004,6005,69,13,116.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,6006,47,13,238.56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6006,6007,50,13,57.66,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0
6007,6008,69,8,196.88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6008,6009,26,1,100.7,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
6009,6010,64,12,192.8,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
6010,6011,18,8,42.61,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6011,6012,61,3,247.53,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
6012,6013,52,4,85.12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6013,6014,28,6,172.86,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6014,6015,51,4,20.35,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6015,6016,33,13,46.43,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
6016,6017,26,10,273.84,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
6017,6018,49,12,142.03,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
6018,6019,32,3,79.37,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
6019,6020,29,13,211.12,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6020,6021,50,3,139.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6021,6022,62,3,273.45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
6022,6023,31,4,42.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6023,6024,25,7,236.67,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6024,6025,25,5,58.99,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
6025,6026,44,11,40.91,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6026,6027,29,10,212.99,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6027,6028,18,15,143.35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6028,6029,60,6,62.31,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6029,6030,57,4,181.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6030,6031,59,7,115.24,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6031,6032,68,13,218.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6032,6033,28,15,30.77,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
6033,6034,56,15,233.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6034,6035,60,13,243.69,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6035,6036,48,11,188.56,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6036,6037,34,2,71.38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6037,6038,50,4,144.59,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
6038,6039,49,12,55.39,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
6039,6040,46,3,206.52,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6040,6041,38,5,73.99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6041,6042,38,12,31.18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6042,6043,57,6,127.65,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6043,6044,40,9,63.94,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
6044,6045,23,12,211.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6045,6046,39,10,284.43,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6046,6047,67,2,20.33,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6047,6048,55,12,126.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6048,6049,54,7,100.33,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6049,6050,62,14,465.94,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6050,6051,68,2,89.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6051,6052,25,11,99.57,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
6052,6053,58,6,177.63,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6053,6054,66,5,47.13,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6054,6055,52,15,18.58,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
6055,6056,68,12,93.35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6056,6057,28,10,108.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6057,6058,41,10,22.81,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6058,6059,66,13,95.97,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6059,6060,38,13,117.39,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6060,6061,68,9,272.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
6061,6062,19,14,72.7,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
6062,6063,57,9,20.38,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6063,6064,36,8,235.22,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6064,6065,56,2,61.09,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
6065,6066,45,11,80.62,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6066,6067,34,2,60.97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6067,6068,23,11,151.09,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6068,6069,36,15,58.31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6069,6070,55,4,220.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6070,6071,45,5,229.04,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6071,6072,19,14,127.54,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
6072,6073,55,10,188.49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6073,6074,54,10,118.76,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
6074,6075,68,7,495.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6075,6076,69,7,171.66,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
6076,6077,21,3,113.73,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6077,6078,39,3,129.88,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6078,6079,43,10,316.28,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
6079,6080,66,5,208.91,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6080,6081,60,1,157.73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6081,6082,53,13,208.39,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6082,6083,30,13,179.92,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
6083,6084,69,8,194.86,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6084,6085,49,12,189.67,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6085,6086,34,11,120.95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6086,6087,58,2,203.05,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6087,6088,53,12,55.73,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6088,6089,63,7,135.52,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6089,6090,36,10,122.62,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6090,6091,52,14,83.55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6091,6092,63,2,66.86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6092,6093,57,13,62.62,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6093,6094,45,1,24.86,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
6094,6095,18,7,252.66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6095,6096,59,11,270.94,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
6096,6097,35,5,42.12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6097,6098,65,1,93.76,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
6098,6099,57,9,66.85,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
6099,6100,50,3,30.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6100,6101,29,14,243.09,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6101,6102,25,4,500.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6102,6103,41,13,165.13,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
6103,6104,33,7,173.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6104,6105,67,14,100.34,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6105,6106,21,12,166.63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6106,6107,55,6,65.93,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6107,6108,61,4,238.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6108,6109,44,4,92.41,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6109,6110,26,15,173.86,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
6110,6111,64,9,79.05,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6111,6112,33,10,109.63,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
6112,6113,29,1,89.25,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6113,6114,48,14,233.48,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
6114,6115,41,15,197.61,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
6115,6116,31,10,101.21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6116,6117,62,7,117.27,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6117,6118,42,13,196.95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6118,6119,51,9,387.42,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
6119,6120,20,5,139.99,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6120,6121,41,7,55.85,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
6121,6122,59,8,149.93,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6122,6123,26,8,66.19,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
6123,6124,43,15,112.44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6124,6125,37,9,352.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6125,6126,57,5,82.25,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
6126,6127,27,2,23.59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6127,6128,36,6,97.67,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6128,6129,20,2,283.01,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
6129,6130,41,10,47.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6130,6131,22,6,191.98,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6131,6132,20,3,250.05,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6132,6133,44,13,68.47,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6133,6134,33,4,48.89,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6134,6135,66,9,209.3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
6135,6136,32,4,183.2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6136,6137,52,5,139.23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6137,6138,29,15,151.3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
6138,6139,58,6,56.21,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6139,6140,70,12,128.44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6140,6141,61,10,206.71,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6141,6142,43,12,192.66,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6142,6143,64,14,38.28,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6143,6144,51,8,129.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6144,6145,40,4,339.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
6145,6146,48,3,60.14,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
6146,6147,67,1,98.86,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6147,6148,37,3,161.42,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
6148,6149,29,10,28.48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6149,6150,40,15,97.21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6150,6151,21,5,252.25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6151,6152,40,4,150.77,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
6152,6153,65,4,378.96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6153,6154,65,15,116.85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
6154,6155,18,15,108.57,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6155,6156,42,7,71.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6156,6157,19,9,227.36,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
6157,6158,47,6,72.8,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
6158,6159,20,13,122.27,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6159,6160,38,5,266.92,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
6160,6161,42,13,219.27,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
6161,6162,37,5,303.73,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
6162,6163,66,10,149.37,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
6163,6164,69,9,85.03,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6164,6165,39,7,156.33,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6165,6166,38,14,112.18,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6166,6167,50,3,458.37,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6167,6168,69,15,128.56,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
6168,6169,55,2,327.52,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6169,6170,32,11,167.57,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
6170,6171,63,3,279.01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6171,6172,69,13,81.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6172,6173,32,12,51.11,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
6173,6174,63,10,88.23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6174,6175,42,15,310.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6175,6176,38,12,346.38,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6176,6177,41,4,116.38,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6177,6178,22,5,146.91,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6178,6179,23,10,80.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6179,6180,66,7,64.58,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
